stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
넥스트아이,137940,2025-06-08,◇서울대생 지지율 1위는 이준석,ohli****,"2025 서울대 학부생 정치의식조사 기자명 이동훈 취재부 차장, 김병재 기자, 박종훈 기자 입력 2025.06.08 05:29 제21대 대선, 서울대생의 선택 윤석열 전 대통령의 탄핵과 이에 따른 조기 대선 국면을 맞아, 『대학신문』은 서울대 학부생을 대상으로 정치의식조사를 시행했다. 해당 조사는 1985년 이래 열한 번째로 실시되는 것으로 직전 2017년 정치 인식 조사에 이어 △학부생의 정치의식 및 관심도 △정치 성향 △정책 선호 △대선 지지 후보 등을 파악하기 위해 기획됐다. 해당 조사는 지난달 14일에서 20일까지 7일간 온라인으로 시행됐으며, 서울대 학부 재적생 전체를 모집단으로 삼았다. 1,161명의 응답자 중 성별 미표기 응답자와 불성실 응답자를 제외한 1,057명을 표본으로 삼았으며, 표본 오차는 95% 신뢰구간에서 ±3.01%다. 조사 결과는 학사과에서 제공한 2025학년도 학부 재적생 자료를 기준으로, 서울대 과학데이터혁신연구소의 도움을 받아 표본이 모집단을 더 잘 대표하도록 성별·단과대학·학번별 가중치(셀 가중)를 부여해 분석했다. 1. 서울대생이 선택한 대통령 후보는 ◇서울대생 지지율 1위는 이준석 제21대 대선을 앞두고 진행된 조사에서, 학부생들은 어떤 후보를 가장 지지한다고 응답했을까. 학부생에게 가장 많은 지지를 얻은 후보는 이준석 후보로, 35.1%의 응답자가 이준석 후보를 택했다. 이재명 후보는 27.5%의 지지율을 얻으며 학부생 지지율 2위를 기록했다. 김문수 후보, 권영국 후보는 각 7.7%와 4.8%로 그 뒤를 이었다. 이준석 후보는 보수층(61.6%)에서 진보층(6.5%)보다 높은 지지를 얻었으며, 이재명 후보는 보수층(4.7%)보다 진보층(61.0%)에서 높은 지지를 얻었다. 정당 지지율은 △개혁신당(21.4%) △더불어민주당(19.7%) △국민의힘(9.4%) 순으로 나타났다. 이 결과에 대해 박원호 교수(정치외교학부)는 “개혁 보수 정치인에 대한 젊은 유권자들의 수요가 있었다”라며 “그 수요에 적합한 기성 정치인이 부재하기에 대안으로 이준석 후보를 지지한 이들이 많은 것으로 보인다”라고 분석했다. 한편, 서울대 학부생의 여론과 전국 여론 사이에는 차이가 뚜렷했다. 학부생의 제21대 대선 후보 지지율과 달리 한국갤럽이 ‘뉴스1’의 의뢰로 지난달 12일부터 13일까지 진행한 여론조사(한국갤럽 조사)에서 20대 유권자의 지지율은 △이재명 후보(32%) △이준석 후보(25%) △김문수 후보(20%) 등이었다. 그러나 한국갤럽 조사의 모집단 성비는 5:5에 가까워, 성비가 약 6.5:3.5였던 이번 조사와 표본 특성의 차이를 고려할 필요가 있다. ◇후보별 지지 이유는=그렇다면 학부생들은 어떤 이유로 각자의 지지 후보를 선택했을까. 이준석 후보를 지지하는 학부생 중 78.0%는 ‘공약 및 정책 방향’을 지지 이유로 꼽았다. ‘정치적 이념’이 16.3%로 그 뒤를 이었으며, △후보의 도덕성 △후보의 경력 △소속 정당을 지지 이유로 꼽은 학생은 각각 2% 안팎이었다. 우정민 씨(철학과·22)는 “청년 세대는 저출생과 연금 개혁을 비롯한 미래의 이슈에 대해 민감하다”라며 “타 후보에 비해 이준석 후보가 연금 개혁 등 청년 세대의 문제에 대해 강한 목소리를 냈다”라고 지지 이유를 밝혔다. 한편, 이재명 후보를 지지하는 양상은 이준석 후보와는 확연히 달랐다. 이재명을 지지한다는 응답자 가운데 가장 많은 27.8%가 ‘소속 정당’을 지지 이유로 응답했으며, 이어 △공약 및 정책 방향(27.4%) △정치적 이념(23.9%) △후보의 경력(20.7%) 순으로 나타났다. 이재명 후보를 지지한다고 밝힌 A씨(21)는 “12·3 비상계엄 이후 정권을 교체하는 것이 가장 시급하다고 판단했을 뿐더러, 더불어민주당을 중심으로 진보당, 기본소득당 등 소수 정당들의 연합이 이뤄졌다는 점에서 더불어민주당의 후보가 소수 정당에서 논의되는 사회적 의제를 포용할 것으로 기대했다”라고 말했다. 김문수 후보와 권영국 후보를 지지한다고 응답한 학부생 중에서는 ‘정치적 이념’을 그 이유로 꼽은 비율이 각각 43.0%와 40.2%로 가장 높았다. 2. 성별 양극화 속 보수세 강해져 ◇성별 따라 지지 후보 갈렸다=이번 조사에서는 학부생의 성별에 따른 지지 후보 차이가 두드러졌다. 남성 응답자의 경우 절반에 달하는 49.5%가 이준석 후보를 지지해, △이재명 후보(18.8%) △김문수 후보(8.0%) △권영국 후보(3.9%) 등에 비해 확실한 우세를 보였다. 반면 여성 응답자 사이에서 가장 많은 지지를 얻은 후보는 이재명 후보였다. 여성 응답자의 43.5%는 이재명을 지지했고, △이준석 후보(8.5%) △김문수 후보(7.1%) △권영국 후보(6.4%)는 이재명 후보에 비해 큰 약세를 보였다. 성별에 따라 지지 후보가 극명하게 갈리지만, 전체 서울대 학부생 중 남성이 약 65%로 다수를 차지해 조사 결과 전체에서는 이준석 후보가 가장 높은 지지율을 얻었다. ◇성별 따라 정당 지지 형세도 차이=지지 후보뿐만 아니라, 지지 정당도 성별에 따라 큰 차이가 나타났다. 남성 응답자의 정당 지지는 △개혁신당(31.2%) △더불어민주당(15.2%) △국민의힘(11.2%) △진보당(1.5%) 순이었지만, 여성 응답자의 지지율은 △더불어민주당(28.0%) △국민의힘(6.1%) △개혁신당(3.3%) △진보당(3.3%) 순이었다. 성별에 따른 정치 지형의 분화는 전국적으로 드러났다. 이번 제21대 대선에서 지상파 3사 대선 출구조사 결과, 20대 남성 중 74.1%가 보수 정당인 국민의힘과 개혁신당 후보를 지지했고, 20대 여성의 64.0%가 진보 정당인 더불어민주당과 민주노동당 후보를 지지했다. 이에 대해 강원택 교수(정치외교학부)는 “여성들이 사회 곳곳으로 진출하며 새로운 경쟁자로 자리 잡자 20대 남성들이 경제적 불안감을 이전보다 더 크게 느끼는 것으로 보인다”라며 “성별에 따른 분화는 각 정당이 그 불안감을 이용하며 성별 간 갈라치기 정치를 한 결과일 수 있다”라고 분석했다. ◇‘진보’, ‘중도’ 줄고 ‘보수’ 증가=이번 조사에서 지난 2017년 조사와 가장 큰 차이를 보인 부분은 학부생의 정치 성향이었다. 자신이 ‘보수’라고 응답한 학부생은 2007년 조사에서 40.5%를 기록한 뒤 꾸준히 감소해 2017년 9.4%까지 떨어졌지만, 이번 조사에서는 29.1%로 급증했다. 자신이 ‘진보’라고 응답한 학부생은 2017년 41.8%에서 크게 감소한 29.0%로, 1992년 조사 이래 역대 최저치를 기록했다. 자신이 ‘중도’라고 응답한 비율은 2017년 조사 당시 48.8%에서 41.9%로 감소했다. 이로써 학부생 중 ‘진보’층과 ‘중도’층은 줄고 ‘보수’층은 증가해, ‘진보’와 ‘보수’가 거의 대등한 비율이 된 셈이다. 나아가 정치 성향에 대한 응답에서도 성별에 따른 차이가 극명하게 드러났다. 여성 응답자의 경우 43.0%가 스스로를 ‘진보’로, 11.0%만이 ‘보수’로 밝힌 반면, 남성 응답자는 38.9%가 ‘보수’, 21.4%가 ‘진보’라고 응답했다. 이렇게 극명해진 성별 간 정치 성향 분화에 대해 강원택 교수는 “사회 전반에 깊은 균열을 낳을 수 있을 만큼 양극화가 극단적으로 심화한 상황”이라고 평가했다. ◇보수층 ‘보수 대안’ 택하는 양상=학부생 중 보수층의 상당수는 개혁신당으로 대변되는 ‘보수 대안’를 지지했다. 스스로가 ‘보수’라고 대답한 응답자의 정당 지지율은 개혁신당(42.0%), 국민의힘(29.8%)으로 양분돼, 거대 양당 중 보수 진영인 국민의힘이 아닌 개혁신당의 지지율이 더 높았다. 우정민 씨는 “과거 국민의힘 지지자였지만, 국민의힘은 12·3 비상계엄과 이를 수습하는 과정에서 굉장히 실망스러운 모습을 보였다”라며 “개혁신당은 비록 범보수 진영의 당이지만, 정치적 이념에 국한되지 않고 미래를 위한 정책들을 추진하고 있다는 점에서 지지하게 됐다”라고 밝혔다. 강원택 교수는 “김문수 후보는 윤석열 전 대통령의 탄핵에 관한 입장이 애매했고, 세대 상 청년들에게 어필하기도 어려울 것”이라고 분석했다. 이와 달리 스스로를 ‘진보’라고 응답한 이들 중에는 더불어민주당을 지지한다고 응답한 비율이 45.5%로 가장 많았고, △진보당(6.3%) △조국혁신당(4.2%) △기타 진보정당(12.8%)과 큰 격차를 보였다. 보수와 진보 모두 지지 정당이 없다고 응답한 비율이 각각 23.5%, 25.7%로 비슷한 가운데, 이 같은 결과는 보수층의 상당수가 개혁신당으로 대변되는 대안적인 선택지를 지지했던 반면 진보층은 더불어민주당으로 결집했음을 시사한다. 3. 학생들이 정치를 대하는 태도 ◇정치 관심도 어떻게 변화했나=한국 민주주의의 큰 위기였던 12·3 비상계엄은 학부생들에게 큰 충격과 경각심을 불러일으킨 것으로 드러났다. 응답자의 78.6%는 12·3 비상계엄 이후 정치에 대한 관심도가 높아졌다고 답했다. 이는 지지 후보 및 정당, 정치 성향을 묻는 문항이 성별에 따라 큰 차이를 보였던 것과는 달리, 남녀 모두 비슷한 비율로 계엄 이후 정치 관심도가 높아졌다고 응답했다. 한편, 12·3 비상계엄 이후 정치 관심도가 증가했다고 응답한 비율은 진보(90.8%)에서 중도(77.6%)나 보수(67.9%)에 비해 높게 나타났다. B씨(컴퓨터공학부·20)는 “국민 누구도 예상할 수 없었던, 계엄이라는 초유의 사건과 그것을 정당화하기 위해 펼친 비상식적 논리가 한국 정치를 오염시켰다고 생각한다”라며 “그 이후 정치에 대한 관심이 커졌다”라고 밝혔다. ◇계엄 이후 정치 참여 양상은=그러나 서울대 학부생들의 집회 참여는 과거에 비해 줄었다. 12·3 비상계엄 이후 윤석열 전 대통령의 탄핵 요구 집회에 참여했다고 응답한 비율은 32.0%, 탄핵 반대 집회에 참여했다고 응답한 비율은 1.5%였다. 이는 지난 2017년 조사에서 박근혜 정권의 퇴진을 요구하는 촛불집회에 참가했다고 답한 수치인 58.8%보다 절반 가까이 낮은 수치다. 이런 결과에 대해 박원호 교수는 “박근혜 전 대통령의 탄핵 반대 시위를 주도한 이들은 소수의 ‘아스팔트 보수’ 세력이었고, 촛불 시위로 대변되는 탄핵 요청이 우리 사회의 확실한 주류 의견이었다”라며 “그러나 윤 전 대통령의 탄핵 정국에서는 많은 보수층이 두 번째 탄핵에 대한 두려움 때문에 소극적 태도를 보이게 됐다”라고 분석했다. 시대 상황의 맥락적 차이가 학부생들의 집회 참여 정도의 차이를 낳았다는 해석이다. 그렇지만 정치 참여 방식이 다변화돼, 학부생이 각자에게 적합한 방식으로 정치에 참여하고 있다고 볼 수도 있다. 지난 1년간 참여했거나 참여 중인 정치 활동을 묻는 문항에서는 △지인과 논쟁(52.8%) △투표권 행사(51.7%) △집회 및 시위 참여(29.0%) △SNS 의견 게시(24.3%) △정당 가입(9.2%) 등의 순으로 응답이 수집됐다. 이때 자신의 정치적 견해를 자유롭게 나누는 방식인 지인과 논쟁, SNS 의견 게시의 경우 이에 참여한다고 응답한 비율이 2017년 조사에서 각각 44.3%, 16.8%였던 것에 비해 도합 16%P 가까이 증가했다. 이는 주변 사람들과 정치에 대해 논하는 것이 보다 자연스럽고 자유로워졌다는 긍정적 의미로 해석이 가능하다. 또한 여성은 사회단체 후원으로, 남성은 정당 가입의 방법으로 정치 참여를 하고 있다고 응답한 비율이 각각 12.5%, 12.7%였다. 이는 학부생들이 집회 참여 등의 방식으로 직접 목소리를 내기도 하지만, 자신이 지지하는 정치 집단에 힘을 실어 주는 방식으로도 정치에 참여하고 있다는 것을 나타낸다. ◇서울대 무당층 40.5%=한편 학부생 중 지지 정당이 없는 ‘무당층’은 감소했다. 2017년 조사에서 지지 정당이 없다고 답한 비율이 49.6%였던 것과 달리, 이번 조사에서는 응답자의 40.5%가 무당층으로 기록됐다. 무당파 학부생들이 꼽은 아무 정당도 지지하지 않는 이유로는 ‘정당이 국민의 의견을 제대로 반영하지 못해서’가 44.0%로 가장 높은 비율을 차지했고, ‘정당에 대해 잘 몰라서’(27.5%), ‘원하는 정책을 추구하는 정당이 없어서’(21.0%)가 뒤를 이었다. 무당층의 52.5%가 이번 대선 국면에서 지지하는 후보가 없다고 밝혔지만, 25.8%는 이준석 후보를 지지했고 12.4%는 이재명 후보를 지지했다. 지지하는 정당이 없다고 밝힌 박석진 씨(기계공학부·19)는 “정당들이 현실적인 정책 제안이 아닌 표심만을 위한 포퓰리즘 정책들을 제시하고, 서로에게 비판이 아닌 비난만 하는 모습이 실망스러웠다”라고 그 이유를 밝혔다. 4. 대한민국 민주주의, 어디로 가야 하나 ◇민주주의 실현 정도 10점 만점에 5.8점=학부생들은 현재 우리나라 민주주의의 실현 정도에 점수를 매겨달라는 질문에 10점 만점에 평균 5.8점을 매겼다. 이는 지난 2017년 조사에서 보인 수치인 6.21점에 비해서도 다소 감소한 수치다. 정치 냉소주의적 인식도 여실히 드러났다. 응답자의 92.8%가 ‘정치인들은 대체로 국민보다 자신의 이익을 우선시한다’라는 진술에 동의했으며, ‘현재 우리나라의 정당은 유권자의 요구를 제대로 반영하지 못한다’라는 진술에는 89.4%의 응답자가 동의했다. 학부생들이 평가한 민주주의 실현 정도 점수가 낮아진 이유에 대해 강원택 교수는 “정치적 양극화가 심화하고 정치인들과 지지자 모두 상대 진영에 대해 강한 적개심을 지니는 양상이 지난히 이어지자, 국민이 이에 대해 느끼는 불편함도 더 커졌다”라고 분석했다. ◇서울대 학부생 정치 효능감 높아=정당과 정치인에 대해 냉소적 시각이 나타났지만, 그럼에도 학생들은 스스로의 삶이 정치와 영향을 주고받는다고 평가했다. 응답자의 77.8%는 투표 등 정치 참여가 정치를 바꿀 수 있다고 생각하는지 묻는 문항에 동의했다. 또한 정치가 스스로의 삶을 바꿀 수 있다는 진술에는 93.0%의 응답자가 동의했다. 심우선 씨(정치외교학부·23)는 “투표로 당장의 삶이 직접적으로 바뀌는 데까지는 시간이 걸릴 수 있겠지만, 작은 한 표들이 모여 훗날 거대한 삶의 변화를 이룰 수 있다고 믿는다”라고 말했다. 높은 정치 효능감은 투표로서의 권리 행사에 대한 큰 의지로도 이어졌다. 이번 조사에서 대선에서 ‘반드시 투표하겠다’라고 응답한 비중은 88.6%로, 2017년 79.2%의 응답자가 반드시 투표하겠다고 답한 것보다 증가했다. 이번 제21대 대선 최종 투표율 역시 79.4%로, 1997년 이후 28년 만에 최고치를 기록했다. ◇대통령 권력 분산 개헌에는 36.1% 찬성=흔히 ‘제왕적 대통령제’라고 평가받기도 하는 대통령 권력을 분산하기 위한 개헌에 대해서는 의견이 팽팽하게 갈렸다. 대통령 권력 분산을 위한 개헌에 관한 의견을 묻는 문항에 36.1%의 응답자가 찬성했고, 33.7%가 반대했다. 이때 진보층은 보수층보다 개헌에 대해 더 우호적인 태도를 보였다. 진보층 응답자의 40.6%가 개헌에 찬성하고 31.0%가 반대했지만, 보수층에서는 34.0%가 찬성하고 48.4%가 반대했다. 이에 대해 강원택 교수는 “보수 정권이었던 윤석열 전 대통령이 12·3 비상계엄이라는 반헌법적 권리 행사를 하자, 이를 본 진보 성향의 학생들이 현 대통령제에 대한 문제의식을 더 크게 느끼는 것 같다”라고 설명했다. 5. 서울대생, 국정 운영 방향을 말하다 ◇서울대생은 ‘경제 튼튼 나라’ 원해=‘10년 뒤 한국 사회의 가장 바람직한 모습’을 묻는 문항에는 과거에 비해 ‘경제력’을 꼽는 비율이 대폭 증가했다. ‘경제가 튼튼한 나라’가 36.9%로 가장 많은 응답을 얻었고, △정치가 성숙한 나라(28.2%) △복지 제도가 잘 된 나라(13.5%) △공정한 기회가 보장된 나라(13.2%) 등이 그 뒤를 이었다. 지난 2017년 조사에서 같은 내용을 물었을 때 응답자들은 ‘공정한 기회가 보장되는 나라’(40.9%)를 가장 많이 꼽았고, 정치가 성숙한 나라(27.5%), 복지 제도가 잘 된 나라(16.9%)가 그 뒤를 이었다. 당시 ‘경제가 튼튼한 나라’를 꼽은 비율은 10.3%에 그쳤다. 같은 맥락에서, 제21대 대통령의 우선 당면 과제로 ‘경제 성장 및 일자리 창출’을 꼽은 응답자가 44.7%로 가장 많았다. 경제 발전에 대한 요구가 강하게 드러난 결과에 대해 강원택 교수는 “과거와 달리 트럼프 발 관세 전쟁과 중국의 기술적 진보 등 국제적 환경의 변화가 내수 경제에 위협으로 다가오면서, 이에 대한 위기의식이 본격적으로 드러나기 시작한 것”이라고 분석했다. 박원호 교수 또한 “계엄 이후 6개월 간의 국가 리더십 공백 상황이 내수 경제와 통상외교에 관한 위기의식을 촉발했을 것”이라고 말했다. 경제 발전을 주요 과제로 꼽은 C씨(경영학과·18)는 “저성장을 해결하기 위해서는 사회·제도적 측면에서의 개선 방안도 필요하지만, 근본적으로 경제적 파이를 키워야 한다”라며 “장기적으로는 경제 성장을 통해 이뤄낸 자원을 공정하게 보상할 수 있는 시스템을 고민해야 한다”라고 의견을 밝혔다. 이때 특히 보수층과 중도층에서 경제 성장을 최우선의 가치로 꼽는 비율이 높았다. ‘보수’ 응답자의 61.5%, ‘중도’ 응답자의 47.4%가 ‘경제 성장 및 일자리 창출’을 제21대 대통령의 최우선 과제로 꼽은 것이다. 반면 ‘진보’ 응답자는 △복지 확충 및 양극화 해소 △경제 성장 및 일자리 창출 △부정부패 척결에 대해 각각 20%대로 비교적 고르게 응답했다. 같은 맥락에서, 보수 정권의 대통령 중 가장 선호하는 전직 대통령으로는 ‘경제 대통령’을 표방한 이명박 전 대통령이 꼽혔다. 전체 응답자 중 39.9%의 선택을 받은 노무현 전 대통령에 이어 15.5%로 2위를 기록한 것이다. 이에 대해 박원호 교수는 “시장중심주의와 실용주의를 표방한 이 전 대통령에 대한 긍정적 평가는 주목할 만하다”라며 “이런 결과는 앞으로 보수가 나아가야 할 방향이 반공주의 등 이념적 가치에 대한 지향이 아닌 자유주의를 기반으로 한 시장주의임을 시사한다”라고 강조했다. ◇정치 성향 따라 갈린 국정 운영 중점=△정치 △경제 △안보 △교육의 네 가지 분야에서 국정 운영 방향을 묻는 문항에 대해서는, 진보층과 보수층의 응답이 엇갈리기는 했지만, 전체 결과에서 응답 비율이 서로 비슷한 경우가 많았다. ‘정치 안정’과 ‘정치 개혁’ 중 어느 방향에 중점을 둬야 하는지 묻는 문항에서는 정치 개혁이 57.9%로 앞섰다. 이에 대해 강원택 교수는 “정치 개혁에는 정당 개혁도 포함된다”라며 “보수층 또한 보수 정당의 모습에 대해 상당한 불만을 가져 개혁을 원하게 된 경우도 많은 것”이라고 평가했다. 경제 의제에 관한 세 질문에서 ‘보수’와 ‘진보’는 모두 엇갈린 응답을 내놓았다. 보수의 대다수는 △경제 성장(80.8%) △대기업 세금 감면(79.0%) △노동 유연성 확대(65.1%)에 중점을 둬야 한다고 응답했고, 진보의 대다수는 △양극화 해소(78.8%) △부자 증세(87.0%) △고용 안정화(77.6%)를 지지했다. 한편, 전체 결과에서 ‘경제 성장’에 방점을 찍어야 한다고 응답한 비율은 크게 증가했다. 전체 결과에서 ‘경제 성장’과 ‘양극화 해소’ 중 ‘경제 성장’을 선택한 비율은 52.2%로, 지난 2017년 조사에서 ‘경제 성장’을 선택한 비율이 20.8%였던 것보다 두 배 이상 높은 수치다. 안보 의제와 교육 의제에서는 보수·중도·진보 모두에서 여론이 같았다. 먼저 안보 의제에 관해, 응답자들은 ‘한미동맹 강화’와 ‘대북 관계 개선’ 중 어느 것에 역점을 둘지에 대해서 71.7%가 ‘한미동맹 강화’를 선택했다. △보수층의 92.0% △중도층의 78.8% △진보층의 41.2%가 ‘한미동행 강화’를 꼽은 것이다. 교육 의제에 관해서, ‘교육 자율화’와 ‘공교육 강화’ 중 어느 것이 더 중요한지 묻는 문항에 대해서는 정치 성향과 관계없이 ‘공교육 강화’에 중점을 둬야 한다는 응답이 대다수였다. 전체의 68.0%가 둘 중 ‘공교육 강화’를 꼽았으며, 구체적으로 △보수층의 58.2% △중도층의 64.7% △진보층의 82.4%가 해당했다.",[],78,4,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=303880559&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-08,제명 -> 체포 -> 구속 -> 감방,look****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 싫어,"['찌질한 놈..걍 이준석 잘난 걸 인정해라. 이 정도 열폭질은 네 정신 건강을 매우 해치고 있음을 증거하는 거고 , 부정 에너지로 일상에 해가 된다. 네 자신을 사랑해라. 모자른 놈아']",106,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=303878772&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-07,제명하면 이준석=김영삼 되는거지 뭐ㅋㅋ,dlad****,감히 세자저하의 치부를 드러냈다고 국민이 뽑은 국회의원을 제명? ㅋㅋㅋㅋ 그러면 전과있는 인간들 다 제명하는게 먼저 아닌가? 지금 대통령이라는 인간은 직접 쌍욕을 몇번을 했는데? 권력이 폭주하면 결국 그 반발심리가 쏠리게 되어 있다. 3석짜리 1년된 정당이 수십년간 정의당과 60석 바민당이 한번도 못해 본 8.3%를 개인기로 득표했다. 이게 장난같냐? 펨코대통령? 펨코가 300만명이 하냐? ㅋㅋㅋㅋ 체급낮출려고 프레임 씌우지 마라 한번 해봐라 ㅋㅋ 독재당과 내란당에 대한 반발로 체급은 압도적으로 올라간다.,"['나라를 팔아도 극우갱쌍도 40%지지율 유지한다..', '끝났어 지켜봐라 영원히 아웃~!!!']",204,8,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=303874995&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-08,민주화운동하다 제명되냐?,look****,성적 발언하다 제명되는 거 가지고 긍정회로 오지쥬,"['야, 바보 할배야, 이 건 뭐, 조두순을 신고했더니 신고자가 조두순이라는 꼴이네. 미친...']",45,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=303880310&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-07,"이준석 재명 가능성 99,9%",okok****,표결 부쳐지면 국힘과 단일화 하지 않은 괸계로 200석은 당연히 무난할듯~~ 국힘 지지층에 제대로 찍혔거든 만고의 역적 이준석 향후 정치생명은 이인제ㆍ유승민 처럼 끝날듯싶다 대선은 1등만 살아남는다 화끈하게 문수헝 밀어줬으면 지더라도 국힘으로 돌아와 차기ㆍ차차기 대통 가능했거늘 본인 똥고집으로 정치생명 끝날듯싶다 재명이 아들 들쑤셨으면 대선후 개딸들 재명한다는 것을 사전에 알건데 왜 단일화를 선택 안했을꼬.. 문수형이 이겼더라면 메스컴에서 이미 밝혔듯이 국무총리 자리는 당연히 준석이 몫이고 재명될 일도 없고 탄탄대로 미래를 설계할수도 있었다 또한 주가는 향후 기대감으로 지폐주로 갈것이고 제 2의 성지건설 탄생했을게야 머 현실은 재명은 확실시 되고 회사 실적은 개판이니 탈출은 지능순,"['좌파는 이재명은 이준석이가 성장하는 게 무섭고 두려운 걸 할배들도 알잖아---이 딴 억지 짓들 좀 멈춰라 혐오스럽다.', '이재명과 개딸들과 좌파가 이준석에게만 발관하는 이유를 모르냐? 모른 체 하는 거냐? 용병 김문수 할배에겐 관심도 없어.', '쯧쯔, 이준석 덕에 체면 세웠으면 , 살신성인 이준석에게 엎드려 절하고 고마워하고 대접하는 게 사람 도리인데---적반하장도 이 정도면 개딸들보다 한 수 위다', '뭔 ㄱ 소리를 ... 정신줄 잡아라', '야야 할배야, 74세 용병 뻐꾸기 노인 세워서 ""이준석 단일화 팔이""로 앵벌이 한 것들이 ----이준석 없었으면 20%나 얻었을 것들이 ---진짜 파렴치한 건 악마급이다.', '이런 모자른 놈들이 동호 애비를 궁지로 몰고---동호 500만원 젓가락 원본을 재생산질 하는 거지. 하여간에 머리도 나쁜 것들이...나대기는.', '넌 공부 좀 해라...지금 내란굿짐당이 해체되고 쌍권을 포함한 친윤이 물러나면 자연스럽게 합당이 된다.그러면 너도 준석이 영웅이라고 노래를 부를 간잽이가 되는...', '으그 정신병이여']",261,5,7,https://finance.naver.com/item/board_read.naver?code=137940&nid=303870917&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-07,아직도..,bso9****,끝난 대선주.. 타령.. AI 답변 . 15일내.. +63.7%.. 상승 으로 .. 예상 한답니다.. 궁금하면 .. AI 에 직접 질문 해봐요..,[],183,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=303870481&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-07,"아이고, 23만도 넘었네. 압도적 비호감 1위.",expl****,유튜브 이준석 구독자 21만. 압도적 비호감 1위. 얼마나 싫으면 이렇게 동의할까.,"['하바드 머리 자랑질 하다잣됨', '화이팅']",215,5,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=303866327&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-06,야ㅋㅋㅋ형이사지말랫지,tmdt****,ㅋㅋㅋㅋㅋㅋㅋ어쩌냐 국회의원 제명은 주식역사 처음이라 얼마나 쳐박을지 궁금하네,['암 만 내려도 290원'],255,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=303861410&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-06,준석이 편 들어주는 이 하나없네,dach****,이것참 야단낫네,['았싸~~~~구름뒤로 숨었따!'],213,4,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=303860880&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-06,역대급 일잘하는 대통령,dach****,안뽑앗으면. 어쩔,[],163,3,5,https://finance.naver.com/item/board_read.naver?code=137940&nid=303859629&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-06,"아이고, 이준석 제명 16만 돌파.",expl****,"굳이 귀찮음을 뒤로하고. 이거는... 국힘에 차기 대권을 노리는 한동훈 계나 김문수 계에 참여 아닐까? 찐윤은 성상납도 알고, 증거도 있고, 이준석을 다시 대리로 세우려고 하는 모양인데. 이준석 현재가 안타깝다. 조만간, 언론에 성상납 음성파일이 나오고, 네이버에 도배될지도. 댓글도 펨코남 빼고 욕하겠지. ㅎㅎ 굿럭.",['이준석 천하람이 회유가 안된다면 죽이면 그만.'],159,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=303859265&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-06,찐 이재명관련주!,ch******,이준석땜에 대통령 당선! 단일화안하고 자폭으로 인해 투표심 밀어줌 이정도면 큰자리 줘야함 ㅋ,[],97,3,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=303857473&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-06-06,다시한번 말씀드립니다. 여러분은 이번 대선 테마주에 실패하셨습니다.,kore****,잔치는 끝났습니다. 이제 남은 건 끝없는 추락과 상폐 공포입니다. 다시 오려면 1년이 걸릴지 2년이 걸릴지 모릅니다. 넥스트아이 포괄손익계산서 좀 보십쇼 3년 째 이익을 못내는 회사. 시장에선 퇴출시키려고 안달라 있습니다. 건승을 빕니다.,[],104,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=303855931&st=&sw=&page=7,21대,이준석,인맥주,2025-05-03,2025-06-10
